name,출전
栗下里,호구총수
栗世里,호구총수
栗串,역지사지LV3
栗串坊,호구총수
栗串里,호구총수
栗串面,호구총수
栗井里,호구총수
栗亦,역지사지LV3
栗亦里,호구총수
栗亦面,호구총수
栗亭,호구총수
栗亭村,호구총수
栗亭里,호구총수
栗仙洞里,호구총수
栗加里,호구총수
栗北,역지사지LV3
栗北里,호구총수
栗北面,호구총수
栗原,군현역원
栗古介,호구총수
栗吉里,호구총수
栗地里,호구총수
栗垈里,호구총수
栗堂,역지사지LV3
栗寺,역지사지LV3
栗寺洞里,호구총수
栗寺里,호구총수
栗山,호구총수
栗山里,호구총수
栗山閭,호구총수
栗岳部曲,특수구역
栗峙洞,호구총수
栗峙里,호구총수
栗峙閭,호구총수
栗峯,군현역원
栗峯下里,호구총수
栗峯中里,호구총수
栗峴,신증동국여지승람
栗峴村,호구총수
栗峴洞,호구총수
栗峴洞內,호구총수
栗峴里,호구총수
栗島,신증동국여지승람·호구총수
栗島契,호구총수
栗巖,호구총수
栗川里,호구총수
栗所里,호구총수
栗於,역지사지LV3
栗於面,호구총수
栗日里,호구총수
栗木,역지사지LV3
栗木亭,호구총수
栗木亭里,호구총수
栗木坊,호구총수
栗木洞,호구총수
栗木洞里,호구총수
栗木里,호구총수
栗村,역지사지LV3·특수구역·호구총수
栗村部曲,특수구역
栗村里,호구총수
栗村面,호구총수
栗林,신증동국여지승람·역지사지LV3
栗林村,호구총수
栗林里,호구총수
栗林面,호구총수
栗枝,역지사지LV3
栗枝坊,호구총수
栗枝洞,역지사지LV3·호구총수
栗枝洞面,호구총수
栗枝里,호구총수
栗枝閭,호구총수
栗橋里,호구총수
栗洞,역지사지LV3·호구총수
栗洞里,호구총수
栗洞面,호구총수
栗津,역지사지LV3
栗津面,호구총수
栗浦,신증동국여지승람
栗浦上里,호구총수
栗浦下里,호구총수
栗浦村,호구총수
栗浦谷里,호구총수
栗浦里,호구총수
栗浦鎭下里,호구총수
栗溪,역지사지LV3
栗溪里,호구총수
栗灘,역지사지LV3
栗灘坊,호구총수
栗灘里,호구총수
栗田,호구총수
栗田村,호구총수
栗田洞,호구총수
栗田里,호구총수
栗界,역지사지LV3
栗界里,호구총수
栗皮村,호구총수
栗致里,호구총수
栗藪里,호구총수
栗谷,역지사지LV3·특수구역·호구총수
栗谷所,특수구역
栗谷村,호구총수
栗谷池,신증동국여지승람
栗谷部曲,특수구역
栗谷里,호구총수
栗赤,역지사지LV3
栗逸里,호구총수
栗邊村,호구총수
栗邊里,호구총수
栗里,역지사지LV3·호구총수
栗里坊,호구총수
栗里洞,호구총수
栗里閭,호구총수
栗里面,호구총수
栗院,군현역원·역지사지LV3
栗院村,호구총수
栗院里,호구총수
栗陽,군현역원
校下里,호구총수
校中里,호구총수
校前洞,호구총수
校前里,호구총수
校村,호구총수
校村里,호구총수
校東里,호구총수
校洞,호구총수
校洞上里,호구총수
校洞下里,호구총수
校洞里,호구총수
校理洞里,호구총수
校西里,호구총수
校里,호구총수
校防洞里,호구총수
校院,역지사지LV3
校項里,호구총수
栢亦里,호구총수
栢亭,호구총수
栢冬里,호구총수
栢叱洞,역지사지LV3
栢叱洞面,호구총수
栢吐,역지사지LV3
栢吐里,호구총수
栢土里,역지사지LV3
栢土里面,호구총수
栢子山,여지도서
栢子洞,호구총수
栢子洞里,호구총수
栢子田,호구총수
栢子田里,호구총수
栢子里,호구총수
栢寺里,호구총수
栢屯里,호구총수
栢山,여지도서·역지사지LV3
栢山里,호구총수
栢山面,호구총수
栢峴,호구총수
栢峴里,호구총수
栢峴院,군현역원
栢幕嶺,여지도서
栢木里,호구총수
栢村里,호구총수
栢板里,호구총수
栢林洞里,호구총수
栢梁,역지사지LV3
栢梁面,호구총수
栢樹峯,여지도서
栢沙,역지사지LV3
栢洞,역지사지LV3
栢洞村,호구총수
栢洞里,호구총수
栢淵村,호구총수
栢田,역지사지LV3
栢田上里,호구총수
栢田下里,호구총수
栢田中里,호구총수
栢田新基,호구총수
栢田新安里,호구총수
栢田洞內,호구총수
栢田里,호구총수
栢種里,호구총수
栢芳山,여지도서
栢谷,역지사지LV3·호구총수
栢谷里,호구총수
栢谷面,호구총수
栢面,역지사지LV3·호구총수
栢面坊,호구총수
根村里,호구총수
根洞里,호구총수
根谷,호구총수
根谷部曲,특수구역
根谷里,호구총수
格浦一里,호구총수
格浦三里,호구총수
格浦二里,호구총수
格浦四里,호구총수
栽松坪,여지도서
栽松浦,여지도서
栽松里,호구총수
栽松院,군현역원
栽玉里,호구총수
桂南,역지사지LV3
桂城,역지사지LV3
桂城川,여지도서
桂城廢縣,특수구역
桂場洞里,호구총수
桂塘里,호구총수
桂尺里,호구총수
桂山里,호구총수
桂巖里,호구총수
桂月里,호구총수
桂木里,호구총수
桂村,역지사지LV3
桂東山,여지도서
桂林村里,호구총수
桂林洞,호구총수
桂洞,호구총수
桂洞村,호구총수
桂洞里,호구총수
桂潭里,호구총수
桂珍里,호구총수
桂生洞契,호구총수
桂肆,역지사지LV3
桂良,호구총수
桂良村,호구총수
桂良里,호구총수
桂蓮洞,호구총수
桂街里,호구총수
桂谷里,호구총수
桂陽,역지사지LV3
桂陽山,여지도서
桂鶴里,호구총수
桃串,신증동국여지승람
桃坪部曲,특수구역
桃夭淵,신증동국여지승람
桃峴,여지도서
桃川村,호구총수
桃川里,호구총수
桃平,특수구역
桃昌,군현역원
桃木,호구총수
桃木閭,호구총수
桃李亭,호구총수
桃李山,여지도서
桃李島里,호구총수
桃李洞里,호구총수
桃李浦,여지도서
桃李浦里,호구총수
桃李源里,호구총수
桃村所,특수구역
桃根里,호구총수
桃楮洞契,호구총수
桃洞里,호구총수
桃津里,호구총수
桃源,군현역원·역지사지LV3
桃源亭里,호구총수
桃源村,호구총수
桃源村里,호구총수
桃源洞,호구총수
桃源里,호구총수
桃溪里,호구총수
桃田部曲,특수구역
桃界部曲,특수구역
桃花,역지사지LV3
桃花洞,호구총수
桃花洞內契,호구총수
桃花洞外契,호구총수
桃花洞里,호구총수
桃花谷,역지사지LV3
桃花面,호구총수
桃若谷里,호구총수
桃葉里,호구총수
桃谷面,호구총수
桃開,역지사지LV3
桃開里,호구총수
案山洞,호구총수
案山里,호구총수
桐亭里,호구총수
桐山,신증동국여지승람·여지도서
桐林洞里,호구총수
桐林里,호구총수
桐梧里,호구총수
桐江,여지도서
桐泉里,호구총수
桐裡山,여지도서
桐谷,역지사지LV3
桐谷所,특수구역
桐谷洞,호구총수
桐谷里,호구총수
桑串,역지사지LV3
桑串里,호구총수
桑串面,호구총수
桑坡里,호구총수
桑島,여지도서
桑川里,호구총수
桑木洞里,호구총수
桑林里,호구총수
桑樹,군현역원
桑里,호구총수
桴同北里,호구총수
桴同西二里,호구총수
桴同西南二里,호구총수
桶丁里,호구총수
桶井,호구총수
桶井里,호구총수
桶安里,호구총수
桶川里,호구총수
桶木里,호구총수
桶泉里,호구총수
桶泉閭,호구총수
桶洞里,호구총수
桶浦山直村,호구총수
桶浦細雲洞,호구총수
桶谷,호구총수
桶里,호구총수
梁上里,호구총수
梁下里,호구총수
梁內里,호구총수
梁呑所,특수구역
梁哲里契,호구총수
梁坡里,호구총수
梁堤里,호구총수
梁山,역지사지LV3
梁山里,호구총수
梁川,역지사지LV3
梁川社,호구총수
梁巨里,호구총수
梁文,군현역원
梁文里,호구총수
梁永,역지사지LV3
梁泉里,호구총수
梁浦坊,호구총수
梁浦洞,호구총수
梁淵里,호구총수
梁舊洞,호구총수
梁谷里,호구총수
梁越里,호구총수
梁項村,호구총수
梁骨所,특수구역
梅下,역지사지LV3
梅下面,호구총수
梅余里,호구총수
梅內,역지사지LV3
梅南,호구총수
梅南里,호구총수
梅原村,호구총수
梅呑里,호구총수
梅坡里,호구총수
梅城上里,호구총수
梅城下里,호구총수
梅城中里,호구총수
梅堂里,호구총수
梅安島,호구총수
梅實里,호구총수
梅山,호구총수
梅山里,호구총수
梅山閭,호구총수
梅岳里,호구총수
梅岸,역지사지LV3
梅岸坊,호구총수
梅岸里,호구총수
梅峯里,호구총수
梅峴里,호구총수
梅嶺里,호구총수
梅巖,호구총수
梅巖里,호구총수
梅朴里,호구총수
梅村,호구총수
梅村里,호구총수
梅松,역지사지LV3
梅柳洞,호구총수
梅橋里,호구총수
梅洞,호구총수
梅洞里,호구총수
梅浦,역지사지LV3·호구총수
梅浦里,호구총수
梅湖上里,호구총수
梅湖中里,호구총수
梅田,역지사지LV3
梅竹亭,호구총수
梅老里,호구총수
梅花亭,호구총수
梅花村,호구총수
梅花村里,호구총수
梅花洞,호구총수
梅花洞里,호구총수
梅花谷,호구총수
梅花里,호구총수
梅菊亭,호구총수
梅谷,역지사지LV3·호구총수
梅谷村,호구총수
梅谷里,호구총수
梅酌里,호구총수
梅里,호구총수
梅野,호구총수
梅閣村,호구총수
梅院川,여지도서
梅院里,호구총수
梅陽,역지사지LV3
梅隱洞里,호구총수
梅香,역지사지LV3
梅鶴洞里,호구총수
梅鹽里,호구총수
梓亦,특수구역
梓木山,세종실록지리지·여지도서
梓洞里,호구총수
條平里,호구총수
條旁里,호구총수
條里,역지사지LV3
條里洞,역지사지LV3
條里洞面,호구총수
梧井,역지사지LV3
梧井坊,호구총수
梧井里,호구총수
梧井面,호구총수
梧亭村,호구총수
梧亭里,호구총수
梧倉,역지사지LV3
梧內村,호구총수
梧垈,역지사지LV3
梧城,역지사지LV3
梧堂里,호구총수
梧寺里,호구총수
梧山,역지사지LV3
梧山里,호구총수
梧峙,역지사지LV3
梧峴,역지사지LV3
梧峴里,호구총수
梧峴面,호구총수
梧島,호구총수
梧川,역지사지LV3
梧川里,호구총수
梧所洞,호구총수
梧支,역지사지LV3
梧朔村,호구총수
梧木洞里,호구총수
梧木臺,여지도서
梧木里,호구총수
梧木院,군현역원
梧村,역지사지LV3
梧村里,호구총수
梧枝,역지사지LV3
梧枝里,호구총수
梧枝面,호구총수
梧柳洞,호구총수
梧柳洞里,호구총수
梧根洞,호구총수
梧根津,여지도서
梧桐,역지사지LV3
梧桐坊,호구총수
梧桐坊里,호구총수
梧桐山,여지도서
梧桐島,여지도서
梧桐川,호구총수
梧桐村,호구총수
梧桐里,호구총수
梧梅洞里,호구총수
梧梅里,호구총수
梧梨洞里,호구총수
梧樹洞,호구총수
梧沙村,호구총수
梧洞,역지사지LV3·호구총수
梧洞島,호구총수
梧洞里,호구총수
梧津,여지도서
梧理洞,호구총수
梧琴,역지사지LV3
梧琴里,호구총수
梧琴面,호구총수
梧目只里,호구총수
梧秋洞,호구총수
梧竹南里,호구총수
梧竹東里,호구총수
梧竹西里,호구총수
梧耳芳,호구총수
梧耳里,호구총수
梧裡洞,호구총수
梧谷,역지사지LV3
梧谷里,호구총수
梧谷面,호구총수
